,City,Country,Long,Lat,date,type,value
367,"Alameda County, CA",US,-121.7195,37.6017,2020-03-05,currently ill,1
368,"Alameda County, CA",US,-121.7195,37.6017,2020-03-06,confirmed,1
369,"Alameda County, CA",US,-121.7195,37.6017,2020-03-06,died,0
370,"Alameda County, CA",US,-121.7195,37.6017,2020-03-06,recovered,0
371,"Alameda County, CA",US,-121.7195,37.6017,2020-03-06,currently ill,1
372,"Alameda County, CA",US,-121.7195,37.6017,2020-03-07,confirmed,2
373,"Alameda County, CA",US,-121.7195,37.6017,2020-03-07,died,0
374,"Alameda County, CA",US,-121.7195,37.6017,2020-03-07,recovered,0
375,"Alameda County, CA",US,-121.7195,37.6017,2020-03-07,currently ill,2
376,"Alameda County, CA",US,-121.7195,37.6017,2020-03-08,confirmed,2
377,"Alameda County, CA",US,-121.7195,37.6017,2020-03-08,died,0
378,"Alameda County, CA",US,-121.7195,37.6017,2020-03-08,recovered,0
379,"Alameda County, CA",US,-121.7195,37.6017,2020-03-08,currently ill,2
380,"Alameda County, CA",US,-121.7195,37.6017,2020-03-09,confirmed,2
381,"Alameda County, CA",US,-121.7195,37.6017,2020-03-09,died,0
382,"Alameda County, CA",US,-121.7195,37.6017,2020-03-09,recovered,0
383,"Alameda County, CA",US,-121.7195,37.6017,2020-03-09,currently ill,2
384,Alberta,Canada,-116.5765,53.9333,2020-01-22,confirmed,0
385,Alberta,Canada,-116.5765,53.9333,2020-01-22,died,0
386,Alberta,Canada,-116.5765,53.9333,2020-01-22,recovered,0
387,Alberta,Canada,-116.5765,53.9333,2020-01-22,currently ill,0
388,Alberta,Canada,-116.5765,53.9333,2020-01-23,confirmed,0
389,Alberta,Canada,-116.5765,53.9333,2020-01-23,died,0
390,Alberta,Canada,-116.5765,53.9333,2020-01-23,recovered,0
391,Alberta,Canada,-116.5765,53.9333,2020-01-23,currently ill,0
392,Alberta,Canada,-116.5765,53.9333,2020-01-24,confirmed,0
393,Alberta,Canada,-116.5765,53.9333,2020-01-24,died,0
394,Alberta,Canada,-116.5765,53.9333,2020-01-24,recovered,0
395,Alberta,Canada,-116.5765,53.9333,2020-01-24,currently ill,0
396,Alberta,Canada,-116.5765,53.9333,2020-01-25,confirmed,0
397,Alberta,Canada,-116.5765,53.9333,2020-01-25,died,0
398,Alberta,Canada,-116.5765,53.9333,2020-01-25,recovered,0
399,Alberta,Canada,-116.5765,53.9333,2020-01-25,currently ill,0
400,Alberta,Canada,-116.5765,53.9333,2020-01-26,confirmed,0
401,Alberta,Canada,-116.5765,53.9333,2020-01-26,died,0
402,Alberta,Canada,-116.5765,53.9333,2020-01-26,recovered,0
403,Alberta,Canada,-116.5765,53.9333,2020-01-26,currently ill,0
404,Alberta,Canada,-116.5765,53.9333,2020-01-27,confirmed,0
405,Alberta,Canada,-116.5765,53.9333,2020-01-27,died,0
406,Alberta,Canada,-116.5765,53.9333,2020-01-27,recovered,0
407,Alberta,Canada,-116.5765,53.9333,2020-01-27,currently ill,0
408,Alberta,Canada,-116.5765,53.9333,2020-01-28,confirmed,0
409,Alberta,Canada,-116.5765,53.9333,2020-01-28,died,0
410,Alberta,Canada,-116.5765,53.9333,2020-01-28,recovered,0
411,Alberta,Canada,-116.5765,53.9333,2020-01-28,currently ill,0
412,Alberta,Canada,-116.5765,53.9333,2020-01-29,confirmed,0
413,Alberta,Canada,-116.5765,53.9333,2020-01-29,died,0
414,Alberta,Canada,-116.5765,53.9333,2020-01-29,recovered,0
415,Alberta,Canada,-116.5765,53.9333,2020-01-29,currently ill,0
416,Alberta,Canada,-116.5765,53.9333,2020-01-30,confirmed,0
417,Alberta,Canada,-116.5765,53.9333,2020-01-30,died,0
418,Alberta,Canada,-116.5765,53.9333,2020-01-30,recovered,0
419,Alberta,Canada,-116.5765,53.9333,2020-01-30,currently ill,0
420,Alberta,Canada,-116.5765,53.9333,2020-01-31,confirmed,0
421,Alberta,Canada,-116.5765,53.9333,2020-01-31,died,0
422,Alberta,Canada,-116.5765,53.9333,2020-01-31,recovered,0
423,Alberta,Canada,-116.5765,53.9333,2020-01-31,currently ill,0
424,Alberta,Canada,-116.5765,53.9333,2020-02-01,confirmed,0
425,Alberta,Canada,-116.5765,53.9333,2020-02-01,died,0
426,Alberta,Canada,-116.5765,53.9333,2020-02-01,recovered,0
427,Alberta,Canada,-116.5765,53.9333,2020-02-01,currently ill,0
428,Alberta,Canada,-116.5765,53.9333,2020-02-02,confirmed,0
429,Alberta,Canada,-116.5765,53.9333,2020-02-02,died,0
430,Alberta,Canada,-116.5765,53.9333,2020-02-02,recovered,0
431,Alberta,Canada,-116.5765,53.9333,2020-02-02,currently ill,0
432,Alberta,Canada,-116.5765,53.9333,2020-02-03,confirmed,0
433,Alberta,Canada,-116.5765,53.9333,2020-02-03,died,0
434,Alberta,Canada,-116.5765,53.9333,2020-02-03,recovered,0
435,Alberta,Canada,-116.5765,53.9333,2020-02-03,currently ill,0
436,Alberta,Canada,-116.5765,53.9333,2020-02-04,confirmed,0
437,Alberta,Canada,-116.5765,53.9333,2020-02-04,died,0
438,Alberta,Canada,-116.5765,53.9333,2020-02-04,recovered,0
439,Alberta,Canada,-116.5765,53.9333,2020-02-04,currently ill,0
440,Alberta,Canada,-116.5765,53.9333,2020-02-05,confirmed,0
441,Alberta,Canada,-116.5765,53.9333,2020-02-05,died,0
442,Alberta,Canada,-116.5765,53.9333,2020-02-05,recovered,0
443,Alberta,Canada,-116.5765,53.9333,2020-02-05,currently ill,0
444,Alberta,Canada,-116.5765,53.9333,2020-02-06,confirmed,0
445,Alberta,Canada,-116.5765,53.9333,2020-02-06,died,0
446,Alberta,Canada,-116.5765,53.9333,2020-02-06,recovered,0
447,Alberta,Canada,-116.5765,53.9333,2020-02-06,currently ill,0
448,Alberta,Canada,-116.5765,53.9333,2020-02-07,confirmed,0
449,Alberta,Canada,-116.5765,53.9333,2020-02-07,died,0
450,Alberta,Canada,-116.5765,53.9333,2020-02-07,recovered,0
451,Alberta,Canada,-116.5765,53.9333,2020-02-07,currently ill,0
452,Alberta,Canada,-116.5765,53.9333,2020-02-08,confirmed,0
453,Alberta,Canada,-116.5765,53.9333,2020-02-08,died,0
454,Alberta,Canada,-116.5765,53.9333,2020-02-08,recovered,0
455,Alberta,Canada,-116.5765,53.9333,2020-02-08,currently ill,0
456,Alberta,Canada,-116.5765,53.9333,2020-02-09,confirmed,0
457,Alberta,Canada,-116.5765,53.9333,2020-02-09,died,0
458,Alberta,Canada,-116.5765,53.9333,2020-02-09,recovered,0
459,Alberta,Canada,-116.5765,53.9333,2020-02-09,currently ill,0
460,Alberta,Canada,-116.5765,53.9333,2020-02-10,confirmed,0
461,Alberta,Canada,-116.5765,53.9333,2020-02-10,died,0
462,Alberta,Canada,-116.5765,53.9333,2020-02-10,recovered,0
463,Alberta,Canada,-116.5765,53.9333,2020-02-10,currently ill,0
464,Alberta,Canada,-116.5765,53.9333,2020-02-11,confirmed,0
465,Alberta,Canada,-116.5765,53.9333,2020-02-11,died,0
466,Alberta,Canada,-116.5765,53.9333,2020-02-11,recovered,0
467,Alberta,Canada,-116.5765,53.9333,2020-02-11,currently ill,0
468,Alberta,Canada,-116.5765,53.9333,2020-02-12,confirmed,0
469,Alberta,Canada,-116.5765,53.9333,2020-02-12,died,0
470,Alberta,Canada,-116.5765,53.9333,2020-02-12,recovered,0
471,Alberta,Canada,-116.5765,53.9333,2020-02-12,currently ill,0
472,Alberta,Canada,-116.5765,53.9333,2020-02-13,confirmed,0
473,Alberta,Canada,-116.5765,53.9333,2020-02-13,died,0
474,Alberta,Canada,-116.5765,53.9333,2020-02-13,recovered,0
475,Alberta,Canada,-116.5765,53.9333,2020-02-13,currently ill,0
476,Alberta,Canada,-116.5765,53.9333,2020-02-14,confirmed,0
477,Alberta,Canada,-116.5765,53.9333,2020-02-14,died,0
478,Alberta,Canada,-116.5765,53.9333,2020-02-14,recovered,0
479,Alberta,Canada,-116.5765,53.9333,2020-02-14,currently ill,0
480,Alberta,Canada,-116.5765,53.9333,2020-02-15,confirmed,0
481,Alberta,Canada,-116.5765,53.9333,2020-02-15,died,0
482,Alberta,Canada,-116.5765,53.9333,2020-02-15,recovered,0
483,Alberta,Canada,-116.5765,53.9333,2020-02-15,currently ill,0
484,Alberta,Canada,-116.5765,53.9333,2020-02-16,confirmed,0
485,Alberta,Canada,-116.5765,53.9333,2020-02-16,died,0
486,Alberta,Canada,-116.5765,53.9333,2020-02-16,recovered,0
487,Alberta,Canada,-116.5765,53.9333,2020-02-16,currently ill,0
488,Alberta,Canada,-116.5765,53.9333,2020-02-17,confirmed,0
489,Alberta,Canada,-116.5765,53.9333,2020-02-17,died,0
490,Alberta,Canada,-116.5765,53.9333,2020-02-17,recovered,0
491,Alberta,Canada,-116.5765,53.9333,2020-02-17,currently ill,0
492,Alberta,Canada,-116.5765,53.9333,2020-02-18,confirmed,0
493,Alberta,Canada,-116.5765,53.9333,2020-02-18,died,0
494,Alberta,Canada,-116.5765,53.9333,2020-02-18,recovered,0
495,Alberta,Canada,-116.5765,53.9333,2020-02-18,currently ill,0
496,Alberta,Canada,-116.5765,53.9333,2020-02-19,confirmed,0
497,Alberta,Canada,-116.5765,53.9333,2020-02-19,died,0
498,Alberta,Canada,-116.5765,53.9333,2020-02-19,recovered,0
499,Alberta,Canada,-116.5765,53.9333,2020-02-19,currently ill,0
500,Alberta,Canada,-116.5765,53.9333,2020-02-20,confirmed,0
501,Alberta,Canada,-116.5765,53.9333,2020-02-20,died,0
502,Alberta,Canada,-116.5765,53.9333,2020-02-20,recovered,0
503,Alberta,Canada,-116.5765,53.9333,2020-02-20,currently ill,0
504,Alberta,Canada,-116.5765,53.9333,2020-02-21,confirmed,0
505,Alberta,Canada,-116.5765,53.9333,2020-02-21,died,0
506,Alberta,Canada,-116.5765,53.9333,2020-02-21,recovered,0
507,Alberta,Canada,-116.5765,53.9333,2020-02-21,currently ill,0
508,Alberta,Canada,-116.5765,53.9333,2020-02-22,confirmed,0
509,Alberta,Canada,-116.5765,53.9333,2020-02-22,died,0
510,Alberta,Canada,-116.5765,53.9333,2020-02-22,recovered,0
511,Alberta,Canada,-116.5765,53.9333,2020-02-22,currently ill,0
512,Alberta,Canada,-116.5765,53.9333,2020-02-23,confirmed,0
513,Alberta,Canada,-116.5765,53.9333,2020-02-23,died,0
514,Alberta,Canada,-116.5765,53.9333,2020-02-23,recovered,0
515,Alberta,Canada,-116.5765,53.9333,2020-02-23,currently ill,0
516,Alberta,Canada,-116.5765,53.9333,2020-02-24,confirmed,0
517,Alberta,Canada,-116.5765,53.9333,2020-02-24,died,0
518,Alberta,Canada,-116.5765,53.9333,2020-02-24,recovered,0
519,Alberta,Canada,-116.5765,53.9333,2020-02-24,currently ill,0
520,Alberta,Canada,-116.5765,53.9333,2020-02-25,confirmed,0
521,Alberta,Canada,-116.5765,53.9333,2020-02-25,died,0
522,Alberta,Canada,-116.5765,53.9333,2020-02-25,recovered,0
523,Alberta,Canada,-116.5765,53.9333,2020-02-25,currently ill,0
524,Alberta,Canada,-116.5765,53.9333,2020-02-26,confirmed,0
525,Alberta,Canada,-116.5765,53.9333,2020-02-26,died,0
526,Alberta,Canada,-116.5765,53.9333,2020-02-26,recovered,0
527,Alberta,Canada,-116.5765,53.9333,2020-02-26,currently ill,0
528,Alberta,Canada,-116.5765,53.9333,2020-02-27,confirmed,0
529,Alberta,Canada,-116.5765,53.9333,2020-02-27,died,0
530,Alberta,Canada,-116.5765,53.9333,2020-02-27,recovered,0
531,Alberta,Canada,-116.5765,53.9333,2020-02-27,currently ill,0
532,Alberta,Canada,-116.5765,53.9333,2020-02-28,confirmed,0
533,Alberta,Canada,-116.5765,53.9333,2020-02-28,died,0
534,Alberta,Canada,-116.5765,53.9333,2020-02-28,recovered,0
535,Alberta,Canada,-116.5765,53.9333,2020-02-28,currently ill,0
536,Alberta,Canada,-116.5765,53.9333,2020-02-29,confirmed,0
537,Alberta,Canada,-116.5765,53.9333,2020-02-29,died,0
538,Alberta,Canada,-116.5765,53.9333,2020-02-29,recovered,0
539,Alberta,Canada,-116.5765,53.9333,2020-02-29,currently ill,0
540,Alberta,Canada,-116.5765,53.9333,2020-03-01,confirmed,0
541,Alberta,Canada,-116.5765,53.9333,2020-03-01,died,0
542,Alberta,Canada,-116.5765,53.9333,2020-03-01,recovered,0
543,Alberta,Canada,-116.5765,53.9333,2020-03-01,currently ill,0
544,Alberta,Canada,-116.5765,53.9333,2020-03-02,confirmed,0
545,Alberta,Canada,-116.5765,53.9333,2020-03-02,died,0
546,Alberta,Canada,-116.5765,53.9333,2020-03-02,recovered,0
547,Alberta,Canada,-116.5765,53.9333,2020-03-02,currently ill,0
548,Alberta,Canada,-116.5765,53.9333,2020-03-03,confirmed,0
549,Alberta,Canada,-116.5765,53.9333,2020-03-03,died,0
550,Alberta,Canada,-116.5765,53.9333,2020-03-03,recovered,0
551,Alberta,Canada,-116.5765,53.9333,2020-03-03,currently ill,0
552,Alberta,Canada,-116.5765,53.9333,2020-03-04,confirmed,0
553,Alberta,Canada,-116.5765,53.9333,2020-03-04,died,0
554,Alberta,Canada,-116.5765,53.9333,2020-03-04,recovered,0
555,Alberta,Canada,-116.5765,53.9333,2020-03-04,currently ill,0
556,Alberta,Canada,-116.5765,53.9333,2020-03-05,confirmed,0
557,Alberta,Canada,-116.5765,53.9333,2020-03-05,died,0
558,Alberta,Canada,-116.5765,53.9333,2020-03-05,recovered,0
559,Alberta,Canada,-116.5765,53.9333,2020-03-05,currently ill,0
560,Alberta,Canada,-116.5765,53.9333,2020-03-06,confirmed,1
561,Alberta,Canada,-116.5765,53.9333,2020-03-06,died,0
562,Alberta,Canada,-116.5765,53.9333,2020-03-06,recovered,0
563,Alberta,Canada,-116.5765,53.9333,2020-03-06,currently ill,1
564,Alberta,Canada,-116.5765,53.9333,2020-03-07,confirmed,2
565,Alberta,Canada,-116.5765,53.9333,2020-03-07,died,0
566,Alberta,Canada,-116.5765,53.9333,2020-03-07,recovered,0
567,Alberta,Canada,-116.5765,53.9333,2020-03-07,currently ill,2
568,Alberta,Canada,-116.5765,53.9333,2020-03-08,confirmed,4
569,Alberta,Canada,-116.5765,53.9333,2020-03-08,died,0
570,Alberta,Canada,-116.5765,53.9333,2020-03-08,recovered,0
571,Alberta,Canada,-116.5765,53.9333,2020-03-08,currently ill,4
572,Alberta,Canada,-116.5765,53.9333,2020-03-09,confirmed,7
573,Alberta,Canada,-116.5765,53.9333,2020-03-09,died,0
574,Alberta,Canada,-116.5765,53.9333,2020-03-09,recovered,0
575,Alberta,Canada,-116.5765,53.9333,2020-03-09,currently ill,7
576,Anhui,Mainland China,117.2264,31.8257,2020-01-22,confirmed,1
577,Anhui,Mainland China,117.2264,31.8257,2020-01-22,died,0
578,Anhui,Mainland China,117.2264,31.8257,2020-01-22,recovered,0
579,Anhui,Mainland China,117.2264,31.8257,2020-01-22,currently ill,1
580,Anhui,Mainland China,117.2264,31.8257,2020-01-23,confirmed,9
581,Anhui,Mainland China,117.2264,31.8257,2020-01-23,died,0
582,Anhui,Mainland China,117.2264,31.8257,2020-01-23,recovered,0
583,Anhui,Mainland China,117.2264,31.8257,2020-01-23,currently ill,9
584,Anhui,Mainland China,117.2264,31.8257,2020-01-24,confirmed,15
585,Anhui,Mainland China,117.2264,31.8257,2020-01-24,died,0
586,Anhui,Mainland China,117.2264,31.8257,2020-01-24,recovered,0
587,Anhui,Mainland China,117.2264,31.8257,2020-01-24,currently ill,15
588,Anhui,Mainland China,117.2264,31.8257,2020-01-25,confirmed,39
589,Anhui,Mainland China,117.2264,31.8257,2020-01-25,died,0
590,Anhui,Mainland China,117.2264,31.8257,2020-01-25,recovered,0
591,Anhui,Mainland China,117.2264,31.8257,2020-01-25,currently ill,39
592,Anhui,Mainland China,117.2264,31.8257,2020-01-26,confirmed,60
593,Anhui,Mainland China,117.2264,31.8257,2020-01-26,died,0
594,Anhui,Mainland China,117.2264,31.8257,2020-01-26,recovered,0
595,Anhui,Mainland China,117.2264,31.8257,2020-01-26,currently ill,60
596,Anhui,Mainland China,117.2264,31.8257,2020-01-27,confirmed,70
597,Anhui,Mainland China,117.2264,31.8257,2020-01-27,died,0
598,Anhui,Mainland China,117.2264,31.8257,2020-01-27,recovered,0
599,Anhui,Mainland China,117.2264,31.8257,2020-01-27,currently ill,70
600,Anhui,Mainland China,117.2264,31.8257,2020-01-28,confirmed,106
601,Anhui,Mainland China,117.2264,31.8257,2020-01-28,died,0
602,Anhui,Mainland China,117.2264,31.8257,2020-01-28,recovered,0
603,Anhui,Mainland China,117.2264,31.8257,2020-01-28,currently ill,106
604,Anhui,Mainland China,117.2264,31.8257,2020-01-29,confirmed,152
605,Anhui,Mainland China,117.2264,31.8257,2020-01-29,died,0
606,Anhui,Mainland China,117.2264,31.8257,2020-01-29,recovered,2
607,Anhui,Mainland China,117.2264,31.8257,2020-01-29,currently ill,150
608,Anhui,Mainland China,117.2264,31.8257,2020-01-30,confirmed,200
609,Anhui,Mainland China,117.2264,31.8257,2020-01-30,died,0
610,Anhui,Mainland China,117.2264,31.8257,2020-01-30,recovered,2
611,Anhui,Mainland China,117.2264,31.8257,2020-01-30,currently ill,198
612,Anhui,Mainland China,117.2264,31.8257,2020-01-31,confirmed,237
613,Anhui,Mainland China,117.2264,31.8257,2020-01-31,died,0
614,Anhui,Mainland China,117.2264,31.8257,2020-01-31,recovered,3
615,Anhui,Mainland China,117.2264,31.8257,2020-01-31,currently ill,234
616,Anhui,Mainland China,117.2264,31.8257,2020-02-01,confirmed,297
617,Anhui,Mainland China,117.2264,31.8257,2020-02-01,died,0
618,Anhui,Mainland China,117.2264,31.8257,2020-02-01,recovered,5
619,Anhui,Mainland China,117.2264,31.8257,2020-02-01,currently ill,292
620,Anhui,Mainland China,117.2264,31.8257,2020-02-02,confirmed,340
621,Anhui,Mainland China,117.2264,31.8257,2020-02-02,died,0
622,Anhui,Mainland China,117.2264,31.8257,2020-02-02,recovered,7
623,Anhui,Mainland China,117.2264,31.8257,2020-02-02,currently ill,333
624,Anhui,Mainland China,117.2264,31.8257,2020-02-03,confirmed,408
625,Anhui,Mainland China,117.2264,31.8257,2020-02-03,died,0
626,Anhui,Mainland China,117.2264,31.8257,2020-02-03,recovered,14
627,Anhui,Mainland China,117.2264,31.8257,2020-02-03,currently ill,394
628,Anhui,Mainland China,117.2264,31.8257,2020-02-04,confirmed,480
629,Anhui,Mainland China,117.2264,31.8257,2020-02-04,died,0
630,Anhui,Mainland China,117.2264,31.8257,2020-02-04,recovered,20
631,Anhui,Mainland China,117.2264,31.8257,2020-02-04,currently ill,460
632,Anhui,Mainland China,117.2264,31.8257,2020-02-05,confirmed,530
633,Anhui,Mainland China,117.2264,31.8257,2020-02-05,died,0
634,Anhui,Mainland China,117.2264,31.8257,2020-02-05,recovered,23
635,Anhui,Mainland China,117.2264,31.8257,2020-02-05,currently ill,507
636,Anhui,Mainland China,117.2264,31.8257,2020-02-06,confirmed,591
637,Anhui,Mainland China,117.2264,31.8257,2020-02-06,died,0
638,Anhui,Mainland China,117.2264,31.8257,2020-02-06,recovered,34
639,Anhui,Mainland China,117.2264,31.8257,2020-02-06,currently ill,557
640,Anhui,Mainland China,117.2264,31.8257,2020-02-07,confirmed,665
641,Anhui,Mainland China,117.2264,31.8257,2020-02-07,died,0
642,Anhui,Mainland China,117.2264,31.8257,2020-02-07,recovered,47
643,Anhui,Mainland China,117.2264,31.8257,2020-02-07,currently ill,618
644,Anhui,Mainland China,117.2264,31.8257,2020-02-08,confirmed,733
645,Anhui,Mainland China,117.2264,31.8257,2020-02-08,died,0
646,Anhui,Mainland China,117.2264,31.8257,2020-02-08,recovered,59
647,Anhui,Mainland China,117.2264,31.8257,2020-02-08,currently ill,674
648,Anhui,Mainland China,117.2264,31.8257,2020-02-09,confirmed,779
649,Anhui,Mainland China,117.2264,31.8257,2020-02-09,died,1
650,Anhui,Mainland China,117.2264,31.8257,2020-02-09,recovered,72
651,Anhui,Mainland China,117.2264,31.8257,2020-02-09,currently ill,706
652,Anhui,Mainland China,117.2264,31.8257,2020-02-10,confirmed,830
653,Anhui,Mainland China,117.2264,31.8257,2020-02-10,died,3
654,Anhui,Mainland China,117.2264,31.8257,2020-02-10,recovered,88
655,Anhui,Mainland China,117.2264,31.8257,2020-02-10,currently ill,739
656,Anhui,Mainland China,117.2264,31.8257,2020-02-11,confirmed,860
657,Anhui,Mainland China,117.2264,31.8257,2020-02-11,died,4
658,Anhui,Mainland China,117.2264,31.8257,2020-02-11,recovered,105
659,Anhui,Mainland China,117.2264,31.8257,2020-02-11,currently ill,751
660,Anhui,Mainland China,117.2264,31.8257,2020-02-12,confirmed,889
661,Anhui,Mainland China,117.2264,31.8257,2020-02-12,died,4
662,Anhui,Mainland China,117.2264,31.8257,2020-02-12,recovered,127
663,Anhui,Mainland China,117.2264,31.8257,2020-02-12,currently ill,758
664,Anhui,Mainland China,117.2264,31.8257,2020-02-13,confirmed,910
665,Anhui,Mainland China,117.2264,31.8257,2020-02-13,died,5
666,Anhui,Mainland China,117.2264,31.8257,2020-02-13,recovered,157
667,Anhui,Mainland China,117.2264,31.8257,2020-02-13,currently ill,748
668,Anhui,Mainland China,117.2264,31.8257,2020-02-14,confirmed,934
669,Anhui,Mainland China,117.2264,31.8257,2020-02-14,died,6
670,Anhui,Mainland China,117.2264,31.8257,2020-02-14,recovered,193
671,Anhui,Mainland China,117.2264,31.8257,2020-02-14,currently ill,735
672,Anhui,Mainland China,117.2264,31.8257,2020-02-15,confirmed,950
673,Anhui,Mainland China,117.2264,31.8257,2020-02-15,died,6
674,Anhui,Mainland China,117.2264,31.8257,2020-02-15,recovered,221
675,Anhui,Mainland China,117.2264,31.8257,2020-02-15,currently ill,723
676,Anhui,Mainland China,117.2264,31.8257,2020-02-16,confirmed,962
677,Anhui,Mainland China,117.2264,31.8257,2020-02-16,died,6
678,Anhui,Mainland China,117.2264,31.8257,2020-02-16,recovered,255
679,Anhui,Mainland China,117.2264,31.8257,2020-02-16,currently ill,701
680,Anhui,Mainland China,117.2264,31.8257,2020-02-17,confirmed,973
681,Anhui,Mainland China,117.2264,31.8257,2020-02-17,died,6
682,Anhui,Mainland China,117.2264,31.8257,2020-02-17,recovered,280
683,Anhui,Mainland China,117.2264,31.8257,2020-02-17,currently ill,687
684,Anhui,Mainland China,117.2264,31.8257,2020-02-18,confirmed,982
685,Anhui,Mainland China,117.2264,31.8257,2020-02-18,died,6
